LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1347915-DCA,Active,VIDA MEXICANA INC.,,223,DYCKMAN ST,NEW YORK,NY,10034,Unenclosed,438,18,36,41477055,40.8659941,-73.92723175,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,6617-2016-RSWC,Unenclosed,438,18,36,Application Review Completed,4/13/2016,4/15/2018,,4/13/2016,Ready For Review,4/13/2016,Approved,,Proceed,4/13/2016,Review Period Expired,4/13/2016,Waived,4/13/2016,,,Approved,4/13/2016,Approved,4/13/2016,Issued,4/13/2016
2021585-DCA,Active,JACH RESTAURANT CORP,,219,DYCKMAN ST,NEW YORK,NY,10034,Unenclosed,223,10,20,41653231,40.86599407,-73.92717751,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,16344-2014-ASWC,Unenclosed,223,10,20,Application Review Completed,6/2/2015,4/15/2017,,12/16/2014,Ready For Review,12/22/2014,Approved,12/22/2014,,,Recommend Approval,2/12/2015,Recommendation Issued,4/23/2015,SWC Public Hearing,,Approved,5/19/2015,Approved,5/19/2015,Issued,6/2/2015
2041100-DCA,Active,ASTORIA CRAFT LLC,ASTORIA CRAFT,1801,26TH RD,ASTORIA,NY,11102,Unenclosed,328,11,31,50036222,40.77332956,-73.92709472,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7102-2016-ASWC,Unenclosed,328,11,31,Application Review Completed,8/24/2016,12/15/2018,,5/26/2016,Ready For Review,5/26/2016,Approved,8/1/2016,Pending Review,5/31/2016,Recommend Approval,6/27/2016,Recommendation Issued,7/27/2016,SWC Public Hearing,7/20/2016,Approved,8/24/2016,Approved,8/24/2016,Issued,8/24/2016
2011449-DCA,Inactive,"J & H RESTAURANT ASSOCIATES, INC",VIVA TAPAS BAR AND LOUNGE,65,SHERMAN AVE,NEW YORK,NY,10040,Unenclosed,243,13,26,50002768,40.86305419,-73.92668905,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,7983-2014-ASWC,Unenclosed,243,13,26,Application Review Completed,9/25/2014,9/15/2016,10/30/2014,6/4/2014,Ready For Review,6/10/2014,Approved,6/10/2014,,,,,,,,,Approved,9/15/2014,Approved,9/15/2014,Issued,9/25/2014
1419088-DCA,Active,NKLG CAFE CORP.,ALIADA,2919,BROADWAY,ASTORIA,NY,11106,Unenclosed,185,9,18,41639326,40.76259447,-73.9264603,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,31849-2016-RSWC,Unenclosed,185,9,18,Application Review Completed,12/20/2016,12/15/2018,,12/20/2016,Ready For Review,12/20/2016,Approved,,Proceed,12/20/2016,Review Period Expired,12/20/2016,Waived,12/20/2016,,,Approved,12/20/2016,Approved,12/20/2016,Issued,12/20/2016
2044216-DCA,Active,NEW YORK PAO DE QUEIJO LLC,,3190,30TH ST,ASTORIA,NY,11106,Small Unenclosed,50,2,4,41300703,40.76259425,-73.92611015,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7282-2016-ASWC,Small Unenclosed,50,2,4,Application Review Completed,1/30/2017,9/15/2018,,6/1/2016,Ready For Review,6/13/2016,Approved,9/29/2016,Pending Review,8/4/2016,Recommend Approval,9/9/2016,Recommendation Issued,9/28/2016,SWC Public Hearing,9/21/2016,Approved,1/30/2017,Approved,1/30/2017,Issued,1/30/2017
2021896-DCA,Inactive,151 DYCKMAN CORP.,LOTUS CAFE,151,DYCKMAN ST,NEW YORK,NY,10040,Unenclosed,183,12,24,50032626,40.86345151,-73.92566187,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,2703-2015-ASWC,Unenclosed,183,12,24,Application Review Completed,8/20/2015,9/15/2017,,3/10/2015,Ready For Review,3/10/2015,Approved,3/11/2015,,,Review Period Expired,4/30/2015,Recommendation Issued,4/30/2015,SWC Public Hearing,,Review Period Expired,6/1/2015,Approved,6/12/2015,Issued,6/22/2015
1220794-DCA,Inactive,THE ATTIC CORPORATION OF DOUGLASTON,LOCALE,3302,34TH AVE,ASTORIA,NY,11106,Unenclosed,239,12,24,41143087,40.75864423,-73.92558753,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,58-2013-RSWC,Unenclosed,239,12,24,Application Review Completed,12/12/2016,8/1/2014,8/1/2014,2/4/2013,,,Process Completed,,,11/15/2013,,12/12/2016,,12/12/2016,,,,12/12/2016,,12/12/2016,,
2013213-DCA,Inactive,"WILLIE O'S ENTERPRISE, INC.",,3118,BROADWAY,ASTORIA,NY,11106,Unenclosed,175,8,20,50012582,40.76145722,-73.92502487,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,25910-2015-RSWC,Unenclosed,175,8,20,Pending Review,9/3/2015,12/15/2015,12/15/2015,9/2/2015,Ready For Review,9/2/2015,Under Review,10/15/2015,Pending Review,9/2/2015,Review Period Expired,10/15/2015,Waived,10/15/2015,,,Filed Recommendation,10/15/2015,Pending Review,,Pending Review,
2023395-DCA,Active,"35-01 36TH STREET REST., INC.",TACUBA,3501,36TH ST,ASTORIA,NY,11106,Unenclosed,604,27,57,500159229,40.75601966,-73.92468087,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,3788-2015-ASWC,Unenclosed,604,27,57,Application Review Completed,8/20/2015,4/15/2017,,3/30/2015,Ready For Review,3/30/2015,Approved,5/11/2015,,,Review Period Expired,5/27/2015,Recommendation Issued,5/27/2015,SWC Public Hearing,,Review Period Expired,6/17/2015,Approved,7/10/2015,Issued,7/15/2015
1281025-DCA,Active,RESTAURANT 101 INC.,DYCKMAN EXPRESS RESTAURANT,101B,DYCKMAN ST,NEW YORK,NY,10040,Unenclosed,311,10,20,40533515,40.86202908,-73.92462588,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,9241-2016-RSWC,Unenclosed,311,10,20,Application Review Completed,6/13/2016,4/15/2018,,6/13/2016,Ready For Review,6/13/2016,Approved,,Proceed,6/13/2016,Recommend Approval,6/13/2016,Waived,6/13/2016,,,Approved,6/13/2016,Approved,6/13/2016,Issued,6/13/2016
1244698-DCA,Active,NPK DONUT INC.,COURT DELI,96,E 161ST ST,BRONX,NY,10451,Enclosed,556,18,51,41222128,40.82696532,-73.92444157,204,8,http://www.nyc.gov/html/bxcb4/html/home/home.shtml,8162-2016-RSWC,Enclosed,556,18,51,Application Review Completed,5/12/2016,5/15/2018,,5/12/2016,Ready For Review,5/12/2016,Approved,,Proceed,5/12/2016,Review Period Expired,5/12/2016,Waived,5/12/2016,,,Approved,5/12/2016,Approved,5/12/2016,Issued,5/12/2016
1072286-DCA,Active,OMONIA CAFE INC.,,3220,BROADWAY,ASTORIA,NY,11106,Enclosed,497,21,48,40372445,40.7611136,-73.92421306,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,19277-2015-RSWC,Enclosed,497,21,48,Application Review Completed,5/14/2015,5/15/2017,,5/14/2015,Ready For Review,5/14/2015,Approved,,,,,,,,,,,,,,Issued,5/14/2015
1277441-DCA,Inactive,ROMANO'S FAMOUS PIZZA CORP.,,3221,BROADWAY,ASTORIA,NY,11106,Unenclosed,423,13,26,41568417,40.76147032,-73.92406465,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,6948-2016-RSWC,Unenclosed,423,13,26,Application Review Completed,4/20/2016,4/15/2018,,4/19/2016,Ready For Review,4/19/2016,Approved,,,,,,,,,,,,,,Issued,4/20/2016
2042866-DCA,Active,"IL SOLE, LLC",SOLELUNA,4345,40TH STREET,SUNNYSIDE,NY,11104,Unenclosed,312,5,10,50033696,40.74418112,-73.92400857,402,26,http://www.cb2queens.org/,6048-2016-ASWC,Unenclosed,312,5,10,Application Review Completed,1/18/2017,9/15/2018,,5/6/2016,Ready For Review,5/7/2016,Approved,8/29/2016,Pending Review,5/7/2016,Recommend Approval,6/8/2016,Recommendation Issued,7/8/2016,SWC Public Hearing,6/22/2016,Approved,1/18/2017,Approved,1/18/2017,Issued,1/18/2017
1275009-DCA,Active,40-01 NORTHERN BOULEVARD CORP.,,4001,NORTHERN BLVD,LONG IS CITY,NY,11101,Enclosed,1044,30,60,40685229,40.75286272,-73.92394814,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,143-2013-RSWC,Enclosed,1044,30,60,Application Review Completed,3/13/2017,5/15/2017,,6/4/2015,,,Approved,6/7/2016,Proceed,5/25/2016,Recommend Approval,5/25/2016,Waived,5/25/2016,,,Approved,3/13/2017,Approved,3/13/2017,Issued,3/13/2017
,Inactive,KAS CAFE LLC,THE ASTOR ROOM,3412,36TH ST,ASTORIA,NY,11106,Unenclosed,,6,24,41562276,40.75721038,-73.92392151,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,18533-2016-ASWC,Unenclosed,,6,24,Pending Review,10/27/2016,,,10/26/2016,Ready For Review,10/27/2016,Review Completed,1/20/2017,Pending Review,10/27/2016,Review Period Expired,12/17/2016,Recommendation Issued,12/28/2016,SWC Public Hearing,12/14/2016,Filed Recommendation,1/20/2017,Pending Review,,Pending Review,
2000560-DCA,Active,FEYA INC.,HARMONY TERRACE,47-57,41  STREET,QUEENS,NY,11104,Enclosed,321,10,20,50003072,40.74033829,-73.92374591,402,26,http://www.cb2queens.org/,340-2013-ASWC,Enclosed,321,10,20,Application Review Completed,8/19/2015,5/15/2017,,5/29/2015,Ready For Review,10/23/2013,Approved,6/9/2015,Proceed,4/6/2015,Recommend Approval,5/21/2015,Recommendation Issued,6/5/2015,SWC Public Hearing,,Approved,8/10/2015,Approved,8/10/2015,Issued,8/13/2015
2042123-DCA,Active,NEALTICAN DELI GROCERY CORP.,NEALTICAN RESTAURANT,1225,FLUSHING AVE,BROOKLYN,NY,11237,Unenclosed,315,8,16,41302714,40.70801052,-73.9237324,301,34,http://www.nyc.gov/brooklyncb1,5575-2016-ASWC,Unenclosed,315,8,16,Application Review Completed,9/9/2016,9/15/2018,,4/29/2016,Ready For Review,5/4/2016,Approved,5/4/2016,Pending Review,5/4/2016,Review Period Expired,6/24/2016,Recommendation Issued,7/1/2016,SWC Public Hearing,6/22/2016,Review Period Expired,8/29/2016,Approved,9/9/2016,Issued,9/9/2016
0916981-DCA,Active,33-01 BROADWAY CORP.,TIERRAS COLOMBIANAS II,3301,BROADWAY,ASTORIA,NY,11106,Enclosed,720,14,56,40401999,40.76136844,-73.92357745,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7111-2016-RSWC,Enclosed,720,14,56,Application Review Completed,4/21/2016,5/15/2018,,4/21/2016,Ready For Review,4/21/2016,Approved,,Proceed,4/21/2016,Recommend Approval,4/21/2016,Waived,4/21/2016,,,Approved,4/21/2016,Approved,4/21/2016,Issued,4/21/2016
1157157-DCA,Active,"UNO OF ASTORIA, INC.",,3711,35TH AVE,LONG IS CITY,NY,11101,Unenclosed,320,8,22,40850187,40.75591995,-73.92332021,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,5838-2016-RSWC,Unenclosed,320,8,22,Application Review Completed,4/1/2016,4/15/2018,,4/1/2016,Ready For Review,4/1/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,4/1/2016
2045497-DCA,Active,AMYLOS LLC,AMYLOS,3319,BROADWAY,ASTORIA,NY,11106,Enclosed,480,21,46,Pending,40.76111571,-73.92325286,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,11754-2016-ASWC,Enclosed,480,21,46,Application Review Completed,1/5/2017,5/15/2018,,8/17/2016,Ready For Review,8/17/2016,Approved,11/14/2016,Proceed,11/14/2016,Recommend Approval,11/14/2016,Recommendation Issued,11/14/2016,SWC Public Hearing,1/4/2017,Approved,1/5/2017,Approved,1/5/2017,Issued,1/5/2017
1219506-DCA,Active,"PLAZA PATISSERIE, INC.",,2920,30TH AVE,ASTORIA,NY,11102,Unenclosed,476,14,37,40726984,40.76737627,-73.92295684,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,11206-2016-RSWC,Unenclosed,476,14,37,Application Review Completed,8/26/2016,9/15/2018,,8/26/2016,Ready For Review,8/26/2016,Approved,,Proceed,8/26/2016,Review Period Expired,8/26/2016,Waived,8/26/2016,,,Approved,8/26/2016,Approved,8/26/2016,Issued,8/26/2016
2020261-DCA,Active,BROOKLYN ACQUISITION HOLDING LLC,,19,WYCKOFF AVE,BROOKLYN,NY,11237,Unenclosed,783,41,82,,40.70682421,-73.92288615,304,34,http://www.nyc.gov/brooklyncb4,895-2015-ASWC,Unenclosed,783,41,82,Application Review Completed,5/1/2015,4/15/2017,,1/26/2015,Ready For Review,1/26/2015,Approved,2/11/2015,,,Review Period Expired,3/31/2015,Recommendation Issued,3/31/2015,SWC Public Hearing,,Approved,4/27/2015,Approved,4/27/2015,Issued,5/1/2015
2008444-DCA,Inactive,NORTHEAST KINGDOM INC.,NORTHEAST KINGDOM,18,WYCKOFF AVE,BROOKLYN,NY,11237,Unenclosed,277,10,23,,40.70631915,-73.92284706,304,34,http://www.nyc.gov/brooklyncb4,4067-2014-ASWC,Unenclosed,277,10,23,Application Review Completed,7/15/2014,12/15/2016,8/15/2014,4/1/2014,Ready For Review,4/1/2014,Approved,4/4/2014,,,Recommend Approval,5/22/2014,Recommendation Issued,5/22/2014,SWC Public Hearing,,Approved,7/3/2014,Approved,7/3/2014,Issued,7/15/2014
,Inactive,"Astoria Apple, LLC",Applebees,3801,35TH AVE,ASTORIA,NY,11101,Unenclosed,,6,16,41552243,40.75545847,-73.92278293,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,2938-2016-ASWC,Unenclosed,,6,16,Pending Review,7/7/2016,,,3/14/2016,Ready For Review,3/18/2016,Review Completed,3/23/2017,Pending Review,7/7/2016,Recommend Approval,7/27/2016,Recommendation Issued,8/31/2016,SWC Public Hearing,8/24/2016,Filed Recommendation,3/23/2017,Pending Review,,Pending Review,
0959237-DCA,Active,"MOHECO, INC.",,3290,36TH ST,ASTORIA,NY,11106,Unenclosed,289,11,26,40561796,40.75804664,-73.92259223,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,12921-2017-RSWC,Unenclosed,289,11,26,Application Review Completed,3/10/2017,4/15/2019,,3/10/2017,Ready For Review,3/10/2017,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,3/10/2017
1160619-DCA,Inactive,OLYMPIAN SUMMIT INC.,STEINWAY BILLARDS & CAFE,3525,STEINWAY ST,ASTORIA,NY,11101,Unenclosed,241,10,20,40607341,40.75427522,-73.92238366,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,15405-2014-RSWC,Unenclosed,241,10,20,Application Review Completed,5/1/2015,9/15/2016,1/31/2015,9/17/2014,Ready For Review,9/17/2014,Approved,9/24/2014,,,Recommend Approval,11/14/2014,Recommendation Issued,11/14/2014,SWC Public Hearing,,Approved,1/7/2015,Approved,1/7/2015,Issued,5/1/2015
2025566-DCA,Active,ALADDIN AND PRINCESS ZALABIA  INC,MADAME SOUSOU,3105,33RD ST,ASTORIA,NY,11106,Unenclosed,93,5,10,50012082,40.76332168,-73.92205905,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7033-2015-ASWC,Unenclosed,93,5,10,Application Review Completed,9/16/2015,9/15/2017,,6/9/2015,Ready For Review,5/22/2015,Approved,7/16/2015,,,Recommend Approval,6/26/2015,Recommendation Issued,7/8/2015,SWC Public Hearing,,Approved,8/21/2015,Approved,8/21/2015,Issued,9/15/2015
2039787-DCA,Active,BROADWAY MARSHALL CORP.,PORTALIA RISTORANTE BAR & LOUNGE,3503,BROADWAY,ASTORIA,NY,11106,Unenclosed,97,4,8,41634367,40.76059059,-73.92195396,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,5356-2016-ASWC,Unenclosed,97,4,8,Application Review Completed,2/1/2017,4/15/2018,11/30/2016,4/27/2016,Ready For Review,4/27/2016,Approved,4/27/2016,Pending Review,4/27/2016,Recommend Approval,6/1/2016,Recommendation Issued,7/6/2016,SWC Public Hearing,6/15/2016,Review Period Expired,7/27/2016,Approved,9/7/2016,Issued,2/1/2017
1418171-DCA,Active,LA BOCA WINE BAR LLC,THE BODEGA,24,SAINT NICHOLAS AVE,BROOKLYN,NY,11237,Unenclosed,270,13,28,41471984,40.70737239,-73.92173854,304,34,http://www.nyc.gov/brooklyncb4,6777-2016-RSWC,Unenclosed,270,13,28,Application Review Completed,4/15/2016,4/15/2018,,4/15/2016,Ready For Review,4/15/2016,Approved,,Proceed,4/15/2016,Review Period Expired,4/15/2016,Waived,4/15/2016,,,Approved,4/15/2016,Approved,4/15/2016,Issued,4/15/2016
2040004-DCA,Active,KOREAN EXPRESS NYC INC,MOKJA,3519,BROADWAY,ASTORIA,NY,11106,Unenclosed,216,8,16,50018980,40.7603516,-73.92166185,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,3846-2016-ASWC,Unenclosed,216,8,16,Application Review Completed,7/11/2016,12/15/2018,,3/29/2016,Ready For Review,3/30/2016,Approved,3/30/2016,Pending Review,3/30/2016,Review Period Expired,5/20/2016,Recommendation Issued,5/27/2016,SWC Public Hearing,5/18/2016,Review Period Expired,6/22/2016,Approved,7/11/2016,Issued,7/11/2016
1450583-DCA,Inactive,HEAVY WOODS LLC,HEAVY WOODS,50,WYCKOFF AVE,BROOKLYN,NY,11237,Unenclosed,245,13,27,41681629,40.70556076,-73.92161443,304,34,http://www.nyc.gov/brooklyncb4,14310-2014-RSWC,Unenclosed,245,13,27,Application Review Completed,8/20/2015,9/15/2016,,8/27/2014,Ready For Review,8/27/2014,Approved,8/27/2014,,,Review Period Expired,3/23/2015,Recommendation Issued,3/23/2015,SWC Public Hearing,,Review Period Expired,6/1/2015,Approved,7/7/2015,Issued,7/7/2015
2010802-DCA,Active,"ASTORIA BRICK, LLC",,3095,33RD ST,ASTORIA,NY,11102,Unenclosed,892,26,60,50012273,40.76371931,-73.92153515,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,33181-2015-RSWC,Unenclosed,892,26,60,Application Review Completed,5/6/2016,12/15/2017,,12/15/2015,Ready For Review,12/15/2015,Approved,12/15/2015,Pending Review,12/15/2015,Review Period Expired,2/4/2016,Waived,3/16/2016,,,Review Period Expired,4/6/2016,Approved,5/6/2016,Issued,5/6/2016
2026147-DCA,Active,MAHAPOCHANAHPHAN INC,ENTHAICETHAIKITCHEN,3320,31ST AVE,ASTORIA,NY,11106,Unenclosed,518,18,36,50001266,40.76307153,-73.92150704,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7390-2015-ASWC,Unenclosed,518,18,36,Application Review Completed,8/27/2015,4/15/2017,,5/26/2015,Ready For Review,5/26/2015,Approved,7/28/2015,,,Recommend Modified Approval,6/24/2015,Recommendation Issued,7/15/2015,SWC Public Hearing,,Approved,8/21/2015,Approved,8/21/2015,Issued,8/27/2015
1327665-DCA,Active,3321 ASTORIA INC.,,3321,31ST AVE,ASTORIA,NY,11106,Unenclosed,363,17,34,41418727,40.76348864,-73.92136937,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,16536-2015-RSWC,Unenclosed,363,17,34,Application Review Completed,8/20/2015,4/15/2017,,4/16/2015,Ready For Review,4/16/2015,Approved,6/9/2015,,,Recommend Approval,6/1/2015,Waived,6/1/2015,,,Approved,7/24/2015,Approved,7/24/2015,Issued,8/5/2015
1284057-DCA,Inactive,"MICKEY'S PLACE ON 43RD ST., LTD.",BAR 43,4306,43RD ST,SUNNYSIDE,NY,11104,Unenclosed,204,10,20,41319774,40.74494786,-73.92135156,402,26,http://www.cb2queens.org/,6117-2015-RSWC,Unenclosed,204,10,20,Application Review Completed,9/16/2015,4/15/2017,,2/11/2015,Ready For Review,2/11/2015,Approved,2/17/2015,Pending Review,2/17/2015,Recommend Approval,4/3/2015,Recommendation Issued,4/13/2015,SWC Public Hearing,,Review Period Expired,6/1/2015,Approved,9/9/2015,Issued,9/16/2015
2017696-DCA,Active,PCPG LLC,,3105,34TH ST,ASTORIA,NY,11106,Unenclosed,209,10,24,50010695,40.76293688,-73.92127256,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,15704-2014-ASWC,Unenclosed,209,10,24,Application Review Completed,3/24/2015,9/15/2017,,11/26/2014,Ready For Review,11/26/2014,Approved,11/28/2014,,,Recommend Approval,1/30/2015,Recommendation Issued,1/30/2015,SWC Public Hearing,,Approved,3/24/2015,Approved,3/24/2015,Issued,3/24/2015
2037229-DCA,Active,THE GLORIOUS DEEP LLC,PEARL'S SOCIAL & BILLY CLUB,40,SAINT NICHOLAS AVE,BROOKLYN,NY,11237,Unenclosed,255,13,28,41591198,40.70724574,-73.92116881,304,34,http://www.nyc.gov/brooklyncb4,2633-2016-ASWC,Unenclosed,255,13,28,Application Review Completed,6/10/2016,9/15/2018,,3/8/2016,Ready For Review,3/8/2016,Approved,5/17/2016,Pending Review,3/9/2016,Recommend Approval,6/10/2016,Recommendation Issued,6/10/2016,SWC Public Hearing,7/6/2016,Review Period Expired,5/31/2016,Approved,6/10/2016,Issued,6/10/2016
2023882-DCA,Active,MELOUTA CORP,BZ GRILL,2702,ASTORIA BLVD,ASTORIA,NY,11102,Unenclosed,141,6,14,41121747,40.77072639,-73.92116587,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,4096-2015-ASWC,Unenclosed,141,6,14,Application Review Completed,7/23/2015,12/15/2017,,4/3/2015,Ready For Review,4/3/2015,Approved,6/10/2015,,,Recommend Approval,6/1/2015,Recommendation Issued,6/3/2015,SWC Public Hearing,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/23/2015
2038114-DCA,Active,FOOTPRINTS CAFE INC.,,5814,CLARENDON RD,BROOKLYN,NY,11203,Unenclosed,184,8,16,40765947,40.64495578,-73.92112349,317,45,http://www.nyc.gov/html/cau/html/cb/cb.shtml,3432-2016-ASWC,Unenclosed,184,8,16,Application Review Completed,6/28/2016,12/15/2018,,3/22/2016,Ready For Review,3/22/2016,Approved,6/7/2016,Pending Review,3/26/2016,Review Period Expired,5/16/2016,Recommendation Issued,5/25/2016,SWC Public Hearing,5/11/2016,Approved,6/28/2016,Approved,6/28/2016,Issued,6/28/2016
1460864-DCA,Active,WIN WIN DISTRIBUTION INC.,,2858,32ST ST,ASTORIA,NY,11102,Unenclosed,84,2,8,41666477,40.76753131,-73.92088084,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,30499-2015-RSWC,Unenclosed,84,2,8,Application Review Completed,5/9/2016,12/15/2017,,11/20/2015,Ready For Review,11/20/2015,Approved,11/23/2015,Pending Review,11/23/2015,Review Period Expired,1/13/2016,Waived,3/16/2016,,,Review Period Expired,4/6/2016,Approved,5/9/2016,Issued,5/9/2016
1391233-DCA,Active,FIRST DACIA CORPORATION,ROMANIAN GARDEN,4306,43RD AVE,SUNNYSIDE,NY,11104,Unenclosed,213,5,20,41615913,40.74499416,-73.92082099,402,26,http://www.cb2queens.org/,26566-2015-RSWC,Unenclosed,213,5,20,Application Review Completed,12/17/2015,9/15/2017,,9/22/2015,Ready For Review,9/22/2015,Approved,11/20/2015,Pending Review,9/22/2015,Review Period Expired,11/12/2015,Waived,11/19/2015,,,Approved,12/17/2015,Approved,12/17/2015,Issued,12/17/2015
,Inactive,4946 BROADWAY RESTAURANT LLC,TUBBY HOOK TAVERN,4946,BROADWAY,NEW YORK,NY,10034,Unenclosed,,15,34,50059630,40.86750762,-73.92071489,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,28684-2016-ASWC,Unenclosed,,15,34,Pending Review,12/22/2016,,,12/20/2016,Ready For Review,12/22/2016,Review Completed,12/22/2016,Pending Review,12/22/2016,Review Period Expired,2/11/2017,Recommendation Issued,2/23/2017,SWC Public Hearing,2/8/2017,Review Period Expired,3/16/2017,Pending Review,3/16/2017,Pending Review,
1418049-DCA,Active,MZ RESTAURANT GROUP LLC,BURGER CLUB,3202,30TH AVE,ASTORIA,NY,11102,Unenclosed,383,9,34,41620030,40.76625478,-73.92054663,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,10769-2016-RSWC,Unenclosed,383,9,34,Application Review Completed,8/17/2016,9/15/2018,9/30/2016,8/17/2016,Ready For Review,8/17/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,8/17/2016
2047683-DCA,Active,BUSHIDO RESTAURANT COMPANY LLC,,321,STARR ST,BROOKLYN,NY,11237,Unenclosed,178,10,20,50056986,40.70806597,-73.92050778,304,34,http://www.nyc.gov/brooklyncb4,28011-2016-ASWC,Unenclosed,178,10,20,Application Review Completed,3/23/2017,9/15/2019,,12/2/2016,Ready For Review,12/5/2016,Approved,1/27/2017,,,Review Period Expired,1/25/2017,Recommendation Issued,1/25/2017,SWC Public Hearing,1/25/2017,Approved,3/22/2017,Approved,3/22/2017,Issued,3/23/2017
1418705-DCA,Active,207 WEST RESTAURANT CORP.,YUMMY THAI,4959,BROADWAY,NEW YORK,NY,10034,Unenclosed,200,7,12,41503575,40.86817988,-73.92043931,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,5865-2016-RSWC,Unenclosed,200,7,12,Application Review Completed,4/1/2016,4/15/2018,,4/1/2016,Ready For Review,4/1/2016,Approved,,Proceed,4/1/2016,Review Period Expired,4/1/2016,Waived,4/1/2016,,,Approved,4/1/2016,Approved,4/1/2016,Issued,4/1/2016
2043837-DCA,Active,BISCUITERIA LLC,,3207,30TH AVE,ASTORIA,NY,11102,Enclosed,397,16,46,50035197,40.76656755,-73.92035853,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,5360-2015-ASWC,Enclosed,397,16,46,Application Review Completed,3/6/2017,5/15/2018,,4/22/2015,Ready For Review,4/30/2015,Approved,4/30/2015,Proceed Objections Cured,7/19/2016,Review Period Expired,7/20/2016,Recommendation Issued,9/9/2016,SWC Public Hearing,9/7/2016,Review Period Expired,10/10/2016,Approved,3/6/2017,Issued,3/6/2017
