LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
2042175-DCA,Active,BLT/MAIN STREET LLC,BLT PRIME,111,E 22ND ST,NEW YORK,NY,10010,Unenclosed,135,7,14,41105879,40.73941025639531,-73.98600951507215,105,2,http://www.cb5.org,6328-2016-ASWC,Unenclosed,135,7,14,Pending Review,03/08/2017,06/01/2017,06/01/2017,05/12/2016,Ready For Review,05/12/2016,Issued Temp Op Letter,05/13/2016,Pending Review,05/13/2016,Review Period Expired,07/03/2016,Recommendation Issued,07/08/2016,SWC Public Hearing,06/29/2016,Pending Review,07/08/2016,Pending Review,,Pending Review,
1157157-DCA,Active,"UNO OF ASTORIA, INC.",,3711,35TH AVE,LONG IS CITY,NY,11101,Unenclosed,320,8,22,40850187,40.75591995057106,-73.92332020550337,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,5838-2016-RSWC,Unenclosed,320,8,22,Application Review Completed,04/01/2016,04/15/2018,,04/01/2016,Ready For Review,04/01/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,04/01/2016
2038121-DCA,Active,NOMAD KITCHEN LLC,BLANK SLATE,121,MADISON AVE,NEW YORK,NY,10016,Unenclosed,212,12,26,50042774,40.74540462033191,-73.98466213285583,105,2,http://www.cb5.org,3503-2016-ASWC,Unenclosed,212,12,26,Application Review Completed,06/29/2016,04/15/2018,,03/23/2016,Ready For Review,03/23/2016,Approved,06/07/2016,Pending Review,03/26/2016,Review Period Expired,05/16/2016,Recommendation Issued,05/25/2016,SWC Public Hearing,05/11/2016,Approved,06/29/2016,Approved,06/29/2016,Issued,06/29/2016
2006083-DCA,Active,OWM VERNON LLC,CORNER BISTRO,4718,VERNON BLVD,LONG ISLAND CITY,NY,11101,Regular Unenclosed/Small Unenclosed,294,10,20,41647754,40.74496808245138,-73.95352115179604,402,26,http://www.cb2queens.org/,11127-2016-RSWC,Regular Unenclosed/Small Unenclosed,294,10,20,Application Review Completed,01/06/2017,09/15/2018,,08/25/2016,Ready For Review,08/25/2016,Approved,10/17/2016,Pending Review,08/29/2016,Recommend Approval,10/12/2016,Waived,10/14/2016,,,Approved,01/06/2017,Approved,01/06/2017,Issued,01/06/2017
0953744-DCA,Active,"442 AMSTERDAM REST., CORP.",THE GIN MILL,442,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,180,8,14,40551234,40.78475752884112,-73.97739126007859,107,6,http://www.nyc.gov/mcb7,31872-2015-RSWC,Unenclosed,180,8,14,Application Review Completed,03/17/2016,12/15/2017,,12/03/2015,Ready For Review,12/03/2015,Approved,02/01/2016,Pending Review,12/03/2015,Review Period Expired,01/24/2016,Waived,01/29/2016,,,Approved,03/17/2016,Approved,03/17/2016,Issued,03/17/2016
,Inactive,TWO LIZARDS INC,TWO LIZARDS MEXICAN BAR & GRILL,3502,DITMARS BLVD,ASTORIA,NY,11105,Enclosed,,21,44,50046387,40.774603894065116,-73.90890004136077,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,6358-2016-ASWC,Enclosed,,21,44,Pending Review,05/16/2016,,12/22/2016,05/12/2016,Ready For Review,05/16/2016,Under Review,05/16/2016,Pending Review,05/16/2016,Pending Review,05/16/2016,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
1423305-DCA,Active,ABA TURKISH RESTAURANT LLC,,325,W 57TH ST,NEW YORK,NY,10019,Unenclosed,164,8,16,41548686,40.767472262175076,-73.98386282742783,104,3,http://www.nyc.gov/mcb4,3824-2016-RSWC,Unenclosed,164,8,16,Application Review Completed,03/16/2016,04/15/2018,,03/16/2016,Ready For Review,03/16/2016,Approved,,Proceed,03/16/2016,Recommend Approval,03/16/2016,Waived,03/16/2016,,,Approved,03/16/2016,Approved,03/16/2016,Issued,03/16/2016
1229855-DCA,Active,"LOCO 111, INC.",SAN LOCO,111,STANTON ST,NEW YORK,NY,10002,Unenclosed,92,4,8,40888633,40.72106997041527,-73.98747804752513,103,1,http://www.nyc.gov/manhattancb3,4366-2016-RSWC,Unenclosed,92,4,8,Application Review Completed,03/18/2016,04/15/2018,,03/18/2016,Ready For Review,03/18/2016,Approved,,Proceed,03/18/2016,Recommend Approval,03/18/2016,Waived,03/18/2016,,,Approved,03/18/2016,Approved,03/18/2016,Issued,03/18/2016
1454076-DCA,Active,994 COLUMBUS AVENUE CORP.,ISOLA,994,COLUMBUS AVE,NEW YORK,NY,10025,Unenclosed,207,9,22,41706212,40.800988484439266,-73.9617677895608,107,7,http://www.nyc.gov/mcb7,25699-2015-RSWC,Unenclosed,207,9,22,Application Review Completed,12/04/2015,09/15/2017,,08/26/2015,Ready For Review,08/26/2015,Approved,10/15/2015,Pending Review,08/27/2015,Review Period Expired,10/15/2015,Waived,10/15/2015,,,Approved,12/04/2015,Approved,12/04/2015,Issued,12/04/2015
,Inactive,"BECAF, LLC",POCO,33,AVENUE B,NEW YORK,NY,10009,Unenclosed,,8,30,,40.722395112638914,-73.98298625691851,103,2,http://www.nyc.gov/manhattancb3,2024-2017-ASWC,Unenclosed,,8,30,Pending Review,02/24/2017,,,02/21/2017,Ready For Review,02/24/2017,Under Review,02/24/2017,Pending Review,02/24/2017,Pending Review,02/24/2017,Pending Review,,SWC Public Hearing,04/12/2017,Pending Review,,Pending Review,,Pending Review,
2038519-DCA,Active,HSNYC LLC,HIGH STREET ON HUDSON,637,HUDSON ST,NEW YORK,NY,10014,Unenclosed,156,9,19,50042800,40.73887574250839,-74.00561852210569,102,3,http://www.nyc.gov/manhattancb2,3347-2016-ASWC,Unenclosed,156,9,19,Application Review Completed,08/26/2016,09/15/2018,08/31/2016,03/21/2016,Ready For Review,03/22/2016,Approved,03/22/2016,Pending Review,03/22/2016,Review Period Expired,05/12/2016,Recommendation Issued,05/16/2016,SWC Public Hearing,05/11/2016,Review Period Expired,06/23/2016,Approved,08/26/2016,Issued,08/26/2016
1277645-DCA,Active,THINK BLEECKER LLC,THINK COFFEE,1,BLEECKER ST,NEW YORK,NY,10012,Unenclosed,233,10,20,41314548,40.725420841961025,-73.99240191484944,102,1,http://www.nyc.gov/manhattancb2,6227-2016-RSWC,Unenclosed,233,10,20,Application Review Completed,04/07/2016,04/15/2018,,04/07/2016,Ready For Review,04/07/2016,Approved,,Proceed,04/07/2016,Review Period Expired,04/07/2016,Waived,04/07/2016,,,Approved,04/07/2016,Approved,04/07/2016,Issued,04/07/2016
1356675-DCA,Active,EAST COUNTY LOUTH INC.,THE PENNY FARTHING,103,3RD AVE,NEW YORK,NY,10003,Unenclosed,291,14,28,41479185,40.732326236315664,-73.98765273414821,103,2,http://www.nyc.gov/manhattancb3,5835-2016-RSWC,Unenclosed,291,14,28,Application Review Completed,07/19/2016,04/15/2018,,04/01/2016,Ready For Review,04/01/2016,Approved,06/07/2016,Pending Review,04/01/2016,Review Period Expired,05/25/2016,Waived,05/25/2016,,,Approved,07/19/2016,Approved,07/19/2016,Issued,07/19/2016
2007741-DCA,Active,NICKY MEATBALLS INC,polpette,483,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,171,6,15,50004782,40.78576734474204,-73.97617036612023,107,6,http://www.nyc.gov/mcb7,6306-2016-RSWC,Unenclosed,171,6,15,Application Review Completed,11/21/2016,04/15/2018,12/15/2016,04/07/2016,Ready For Review,04/14/2016,Approved,08/15/2016,Pending Review,06/03/2016,Review Period Expired,07/31/2016,Waived,08/12/2016,,,Approved,11/21/2016,Approved,11/21/2016,Issued,11/21/2016
1451389-DCA,Active,"EL CONDE NUEVO BAR & RESTAURANT, CORP.",EL CONDE RESTAURANT,4139,BROADWAY,NEW YORK,NY,10033,Enclosed,280,7,28,41702563,40.846082472797775,-73.93872193355432,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,7326-2016-RSWC,Enclosed,280,7,28,Application Review Completed,04/27/2016,05/15/2018,,04/27/2016,Ready For Review,04/27/2016,Approved,,Proceed,04/27/2016,Review Period Expired,04/27/2016,Waived,04/27/2016,,,Approved,04/27/2016,Approved,04/27/2016,Issued,04/27/2016
2026139-DCA,Active,SEVEN TURKISH GRILL INC,,158,W 72ND ST,NEW YORK,NY,10023,Unenclosed,119,5,10,41237280,40.778028039248014,-73.98069370468963,107,6,http://www.nyc.gov/mcb7,7330-2015-ASWC,Unenclosed,119,5,10,Application Review Completed,09/16/2015,09/15/2017,,05/22/2015,Ready For Review,05/22/2015,Approved,07/28/2015,,,Review Period Expired,07/15/2015,Recommendation Issued,07/15/2015,SWC Public Hearing,,Approved,08/21/2015,Approved,08/21/2015,Issued,08/25/2015
0804523-DCA,Active,"TWO AND EIGHT GOURMET, LTD.",DALLAS BBQ,132,2ND AVE,NEW YORK,NY,10003,Unenclosed,535,16,32,40372258,40.728615307037,-73.987465805697,103,2,http://www.nyc.gov/manhattancb3,9946-2016-RSWC,Unenclosed,535,16,32,Application Review Completed,07/21/2016,09/15/2018,,07/11/2016,Ready For Review,07/11/2016,Approved,,Proceed,07/21/2016,Recommend Approval,07/21/2016,Waived,07/21/2016,,,Approved,07/21/2016,Approved,07/21/2016,Issued,07/21/2016
2033621-DCA,Active,TOR RESTAURANT LLC,,607,10TH AVE,NEW YORK,NY,10036,Unenclosed,190,8,16,50044701,40.760784331398966,-73.99464314107244,104,3,http://www.nyc.gov/mcb4,16752-2015-ASWC,Unenclosed,190,8,16,Application Review Completed,04/07/2016,04/15/2018,,12/30/2015,Ready For Review,12/30/2015,Approved,03/08/2016,Pending Review,12/30/2015,Review Period Expired,02/19/2016,Recommendation Issued,02/26/2016,SWC Public Hearing,02/17/2016,Approved,04/07/2016,Approved,04/07/2016,Issued,04/07/2016
0819452-DCA,Active,FRIEND OF A FARMER CORP.,,77,IRVING PL,NEW YORK,NY,10003,Unenclosed,252,8,14,40384340,40.73694006520256,-73.98673533248807,105,2,http://www.cb5.org,94-2011-RSWC,Unenclosed,252,8,14,Pending Review,02/23/2017,05/15/2017,05/15/2017,04/27/2016,,,Issued Temp Op Letter,04/27/2016,,10/19/2013,Review Period Expired,06/17/2016,Pending Review,06/17/2016,SWC Public Hearing,06/15/2016,,,,,,
2025566-DCA,Active,ALADDIN AND PRINCESS ZALABIA  INC,MADAME SOUSOU,3105,33RD ST,ASTORIA,NY,11106,Unenclosed,93,5,10,50012082,40.76332168127365,-73.92205905492374,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7033-2015-ASWC,Unenclosed,93,5,10,Application Review Completed,09/16/2015,09/15/2017,,06/09/2015,Ready For Review,05/22/2015,Approved,07/16/2015,,,Recommend Approval,06/26/2015,Recommendation Issued,07/08/2015,SWC Public Hearing,,Approved,08/21/2015,Approved,08/21/2015,Issued,09/15/2015
1433949-DCA,Active,SIGNATURE 102 NORTH END AVE LLC,NORTH END GRILL,102,N END AVE,NEW YORK,NY,10282,Unenclosed,462,14,28,41629694,40.71499267677227,-74.0157420968528,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,10541-2016-RSWC,Unenclosed,462,14,28,Application Review Completed,08/19/2016,09/15/2018,,08/10/2016,Ready For Review,08/18/2016,Approved,,Proceed,08/18/2016,Review Period Expired,08/18/2016,Waived,08/18/2016,,,Approved,08/18/2016,Approved,08/18/2016,Issued,08/19/2016
0945762-DCA,Active,"136 WEST BROADWAY, INC.",EDWARD'S,136,W BROADWAY,NEW YORK,NY,10013,Unenclosed,96,6,12,40538189,40.71696968198344,-74.00829334418692,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,28419-2015-RSWC,Unenclosed,96,6,12,Application Review Completed,02/12/2016,12/15/2017,,11/05/2015,Ready For Review,11/05/2015,Approved,01/06/2016,Pending Review,11/05/2015,Review Period Expired,12/26/2015,Waived,01/06/2016,,,Approved,02/12/2016,Approved,02/12/2016,Issued,02/12/2016
,Inactive,JUICERIE 3 LLC,,581,HUDSON ST,NEW YORK,NY,10014,Unenclosed,,8,18,50048303,40.73636152899387,-74.00601884473187,102,3,http://www.nyc.gov/manhattancb2,28018-2016-ASWC,Unenclosed,,8,18,Pending Review,12/06/2016,,,12/02/2016,Ready For Review,12/02/2016,Under Review,12/06/2016,Pending Review,12/06/2016,Review Period Expired,01/26/2017,Pending Review,01/26/2017,SWC Public Hearing,01/25/2017,Pending Review,,Pending Review,,Pending Review,
2045884-DCA,Active,MOTORINO 3 INC,,510,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,108,4,12,50055119,40.78570350569059,-73.97295290388527,107,6,http://www.nyc.gov/mcb7,13620-2016-ASWC,Unenclosed,108,4,12,Application Review Completed,03/07/2017,12/15/2018,,09/27/2016,Ready For Review,09/27/2016,Approved,09/28/2016,Pending Review,09/27/2016,Recommend Approval,11/07/2016,Waived,11/25/2016,,,Review Period Expired,12/16/2016,Approved,03/07/2017,Issued,03/07/2017
1147364-DCA,Active,HILLVIEW SPECIALTY FOODS INC.,107 WEST RESTAURANT,2787,BROADWAY,NEW YORK,NY,10025,Enclosed,369,13,26,40942485,40.80269489436283,-73.96813118215287,107,6,http://www.nyc.gov/mcb7,8670-2016-RSWC,Enclosed,369,13,26,Application Review Completed,05/26/2016,05/15/2018,,05/25/2016,Ready For Review,05/25/2016,Approved,,,,,,,,,,,,,,Issued,05/26/2016
2027038-DCA,Active,ITALIAN WINE COMPANY LLC,,38,8TH AVE,NEW YORK,NY,10014,Unenclosed,200,7,14,41302182,40.737972780415554,-74.00417504301714,102,3,http://www.nyc.gov/manhattancb2,1765-2015-ASWC,Unenclosed,200,7,14,Application Review Completed,09/29/2015,12/15/2017,,02/18/2015,Ready For Review,02/18/2015,Approved,08/31/2015,Pending Review,02/23/2015,Recommend Approval,03/23/2015,Recommendation Issued,08/27/2015,SWC Public Hearing,,Approved,09/29/2015,Approved,09/29/2015,Issued,09/29/2015
1387587-DCA,Active,357 HOSPITALITY INC.,SPICE,435,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,473,17,34,41546465,40.784181134093885,-73.97738784478656,107,6,http://www.nyc.gov/mcb7,15570-2015-RSWC,Unenclosed,473,17,34,Application Review Completed,08/20/2015,04/15/2017,,04/10/2015,Ready For Review,04/10/2015,Approved,06/09/2015,,,Review Period Expired,06/03/2015,Waived,06/05/2015,,,Approved,07/17/2015,Approved,07/17/2015,Issued,07/30/2015
1139454-DCA,Inactive,"TALIA'S RESTAURANT GROUP, LLC",TALIA'S STEAKHOUSE & BAR,668,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,360,9,36,40978252,40.79210677180748,-73.97214133950885,107,6,http://www.nyc.gov/mcb7,33319-2015-RSWC,Unenclosed,360,9,36,Application Review Completed,03/31/2016,12/15/2017,,12/15/2015,Ready For Review,12/15/2015,Approved,02/08/2016,Pending Review,12/15/2015,Review Period Expired,02/04/2016,Waived,02/08/2016,,,Approved,03/31/2016,Approved,03/31/2016,Issued,03/31/2016
2006616-DCA,Active,7 WASHINGTON LANE CORP,ARIA HELLS' KITCHEN,369,W 51ST ST,NEW YORK,NY,10019,Unenclosed,144,7,14,50005405,40.76408026480465,-73.98797896022543,104,3,http://www.nyc.gov/mcb4,19273-2016-RSWC,Unenclosed,144,7,14,Application Review Completed,03/22/2017,09/15/2018,,11/10/2016,Ready For Review,11/10/2016,Approved,01/10/2017,Pending Review,11/10/2016,Review Period Expired,01/05/2017,Waived,01/09/2017,,,Approved,03/22/2017,Approved,03/22/2017,Issued,03/22/2017
2025568-DCA,Active,DEED LLC,EUGENE & CO,397,TOMPKINS AVE,BROOKLYN,NY,11216,Small Unenclosed,264,3,12,50017256,40.68376659869873,-73.94391168600856,303,36,http://cb3brooklyn.org,6635-2015-ASWC,Small Unenclosed,264,6,12,Application Review Completed,09/16/2015,12/15/2017,,05/13/2015,Ready For Review,05/13/2015,Approved,07/28/2015,,,Recommend Approval,06/29/2015,Recommendation Issued,07/08/2015,SWC Public Hearing,,Approved,08/13/2015,Approved,08/21/2015,Issued,08/25/2015
1402273-DCA,Active,J.J.M.A.P. CORP,VIA TRENTA,3619,30TH AVE,ASTORIA,NY,11103,Unenclosed,357,18,40,41598070,40.76490724698234,-73.91685162528799,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,27330-2015-RSWC,Unenclosed,357,18,40,Application Review Completed,05/21/2016,09/15/2018,,10/16/2015,Ready For Review,10/16/2015,Approved,10/16/2015,,,Review Period Expired,12/06/2015,Waived,12/07/2015,,,Review Period Expired,12/28/2015,Approved,05/20/2016,Issued,05/21/2016
2002652-DCA,Active,MUNSTER CAFE LLC,THE FLYING COCK,497,3RD AVE,NEW YORK,NY,10016,Unenclosed,130,5,10,50001225,40.745293791664245,-73.97821665586977,106,2,http://cbsix.org,26003-2016-RSWC,Unenclosed,130,5,10,Application Review Completed,03/06/2017,12/15/2018,,12/02/2016,Ready For Review,12/02/2016,Approved,01/20/2017,Pending Review,12/02/2016,Recommend Approval,01/19/2017,Waived,01/19/2017,,,Approved,03/06/2017,Approved,03/06/2017,Issued,03/06/2017
1396047-DCA,Active,FABLES INC.,SCOPELLO,63,LAFAYETTE AVE,BROOKLYN,NY,11217,Unenclosed,143,8,16,40934918,40.68729106011337,-73.97593873224699,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,14849-2015-RSWC,Unenclosed,143,8,16,Application Review Completed,08/20/2015,04/15/2017,07/07/2015,04/07/2015,Ready For Review,04/07/2015,Approved,04/10/2015,,,Review Period Expired,05/27/2015,Recommendation Issued,05/27/2015,SWC Public Hearing,,Review Period Expired,06/17/2015,Approved,07/07/2015,Issued,07/07/2015
2038803-DCA,Active,100 SARDINES MANAGEMENT LLC,LUPULO,835,6TH AVE,NEW YORK,NY,10001,Unenclosed,359,11,22,50035940,40.74712892110878,-73.99012937593812,105,3,http://www.cb5.org,3313-2016-ASWC,Unenclosed,359,11,22,Application Review Completed,07/26/2016,09/15/2018,,03/21/2016,Ready For Review,03/21/2016,Approved,06/14/2016,Pending Review,03/22/2016,Review Period Expired,05/12/2016,Recommendation Issued,05/16/2016,SWC Public Hearing,05/11/2016,Approved,07/26/2016,Approved,07/26/2016,Issued,07/26/2016
2032424-DCA,Active,TIG ASTORIA LLC,SWEET AFTON,3009,34TH ST,ASTORIA,NY,11103,Unenclosed,116,5,10,41432714,40.765353569577286,-73.91920478315048,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,15376-2015-ASWC,Unenclosed,116,5,10,Application Review Completed,04/04/2016,12/15/2018,,11/20/2015,Ready For Review,11/20/2015,Approved,01/14/2016,Pending Review,11/20/2015,Review Period Expired,01/10/2016,Recommendation Issued,01/14/2016,SWC Public Hearing,01/06/2016,Approved,03/14/2016,Approved,03/14/2016,Issued,04/04/2016
1465365-DCA,Active,GOLDEN ABACUS INC.,BONCHON,957,2ND AVE,NEW YORK,NY,10022,Unenclosed,91,6,12,41606738,40.75543060164977,-73.96835231463966,106,4,http://cbsix.org,15917-2015-RSWC,Unenclosed,91,6,12,Application Review Completed,10/08/2015,04/15/2017,,04/14/2015,Ready For Review,04/28/2015,Approved,04/30/2015,Pending Review,04/28/2015,Recommend Approval,05/12/2015,Recommendation Issued,05/12/2015,SWC Public Hearing,,Review Period Expired,06/10/2015,Approved,08/11/2015,Issued,10/08/2015
2042349-DCA,Inactive,"LA FIESTA 95, INC.",LA PINTA MEXICAN CUISINE,711,W 181ST ST,NEW YORK,NY,10033,Unenclosed,266,10,20,50038907,40.85071696827662,-73.93629948007649,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,5332-2016-ASWC,Unenclosed,266,10,20,Application Review Completed,09/27/2016,09/15/2018,,04/26/2016,Ready For Review,04/27/2016,Approved,08/15/2016,Pending Review,04/27/2016,Review Period Expired,06/18/2016,Recommendation Issued,08/12/2016,SWC Public Hearing,06/15/2016,Approved,09/27/2016,Approved,09/27/2016,Issued,09/27/2016
1453505-DCA,Active,92ND AND 3RD REST CORP.,3RD AVE ALE HOUSE,1644,3RD AVE,NEW YORK,NY,10128,Unenclosed,468,35,70,41697314,40.78285832993135,-73.95128841806576,108,5,http://www.cb8m.com/,18110-2015-RSWC,Unenclosed,468,35,70,Application Review Completed,11/02/2015,04/15/2017,,04/27/2015,Ready For Review,04/27/2015,Approved,04/30/2015,Pending Review,04/27/2015,Recommend Denial,06/01/2015,Recommendation On Hold,07/01/2015,SWC Public Hearing,,Review Period Expired,08/03/2015,Approved,11/02/2015,Issued,11/02/2015
1451850-DCA,Active,VEM GROUP CORP.,CRAVE,2855,36TH ST,ASTORIA,NY,11103,Unenclosed,231,5,10,41452652,40.76516790084741,-73.91671773052818,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,29572-2016-RSWC,Unenclosed,231,5,10,Application Review Completed,12/20/2016,12/15/2018,,12/12/2016,Ready For Review,12/12/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,12/20/2016
1311871-DCA,Active,600 METROPOLITAN CORP.,ALLIGATOR LOUNGE,600,METROPOLITAN AVE,BROOKLYN,NY,11211,Unenclosed,184,6,18,40999052,40.71385431528806,-73.94890037881237,301,34,http://www.nyc.gov/brooklyncb1,16388-2015-RSWC,Unenclosed,184,6,18,Application Review Completed,08/20/2015,04/15/2017,,04/15/2015,Ready For Review,04/15/2015,Approved,06/09/2015,,,Review Period Expired,06/05/2015,Waived,06/05/2015,,,Approved,07/10/2015,Approved,07/10/2015,Issued,07/15/2015
1240086-DCA,Active,PAESANO REST. CORP.,PAESANO OF MULBERRY STREET,136,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,97,3,6,41213163,40.718493297023066,-73.99757939923647,102,1,http://www.nyc.gov/manhattancb2,11443-2016-RSWC,Unenclosed,97,3,6,Application Review Completed,08/31/2016,09/15/2018,,08/31/2016,Ready For Review,08/31/2016,Approved,,Proceed,08/31/2016,Recommend Approval,08/31/2016,Waived,08/31/2016,,,Approved,08/31/2016,Approved,08/31/2016,Issued,08/31/2016
1244047-DCA,Inactive,"78 SECOND AVE. SANDWICH SHOP, INC.",BISTRO NOMAD,78,2ND AVE,NEW YORK,NY,10003,Unenclosed,182,10,21,41169143,40.72632908860123,-73.98907174092312,103,2,http://www.nyc.gov/manhattancb3,6425-2016-RSWC,Unenclosed,182,10,21,Application Review Completed,04/11/2016,04/15/2018,,04/11/2016,Ready For Review,04/11/2016,Approved,,Proceed,04/11/2016,Recommend Approval,04/11/2016,Waived,04/11/2016,,,Approved,04/11/2016,Approved,04/11/2016,Issued,04/11/2016
2011501-DCA,Active,NACXITL DELI COFFEE SHOP CORP.,THE HAAB,4722,48TH AVE,WOODSIDE,NY,11377,Unenclosed,204,7,14,41139432,40.73888793182195,-73.9181037886934,402,26,http://www.cb2queens.org/,6934-2016-RSWC,Unenclosed,204,7,14,Application Review Completed,08/12/2016,04/15/2018,,04/19/2016,Ready For Review,04/19/2016,Approved,06/14/2016,Pending Review,04/19/2016,Recommend Denial,06/08/2016,Waived,06/09/2016,,,Approved,08/12/2016,Approved,08/12/2016,Issued,08/12/2016
1145629-DCA,Active,"GRAND ENDEAVORS, INC.",CLEM'S,264,GRAND ST,BROOKLYN,NY,11211,Unenclosed,264,5,20,40963082,40.71319671691326,-73.95857891079581,301,34,http://www.nyc.gov/brooklyncb1,25727-2015-RSWC,Unenclosed,264,5,20,Application Review Completed,12/02/2015,09/15/2017,,08/27/2015,Ready For Review,08/27/2015,Approved,10/15/2015,Pending Review,08/27/2015,Review Period Expired,10/15/2015,Waived,10/15/2015,,,Approved,12/02/2015,Approved,12/02/2015,Issued,12/02/2015
2025569-DCA,Active,JL SOLO INC,SENZA GLUTEN,206,SULLIVAN ST,NEW YORK,NY,10012,Unenclosed,138,6,15,50018140,40.72902770223777,-74.0002922498613,102,1,http://www.nyc.gov/manhattancb2,7065-2015-ASWC,Unenclosed,138,6,15,Application Review Completed,08/20/2015,09/15/2017,,05/19/2015,Ready For Review,05/19/2015,Approved,07/16/2015,,,Recommend Denial,06/22/2015,Recommendation Issued,07/08/2015,SWC Public Hearing,,Approved,08/10/2015,Approved,08/10/2015,Issued,08/12/2015
